,company name,industry33,stock market,stock number
1455,日本プラスト,輸送用機器,東証1部,7291
1456,芦森工業,輸送用機器,東証1部,3526
1457,TBK,輸送用機器,東証1部,7277
1458,東京ラヂエーター製造,輸送用機器,東証2部,7235
1459,ファルテック,輸送用機器,東証1部,7215
1460,ムロコーポレーション,輸送用機器,東証JASDAQスタンダード,7264
1461,日鍛バルブ,輸送用機器,東証2部,6493
1462,ウェッズ,輸送用機器,東証JASDAQスタンダード,7551
1463,レシップホールディングス,輸送用機器,東証1部,7213
1464,GMB,輸送用機器,東証1部,7214
1465,フジオーゼックス,輸送用機器,東証2部,7299
1466,サノヤスホールディングス,輸送用機器,東証1部,7022
1467,カーメイト,輸送用機器,東証JASDAQスタンダード,7297
1468,田中精密工業,輸送用機器,東証JASDAQスタンダード,7218
1469,ユニバンス,輸送用機器,東証2部,7254
1470,阪神内燃機工業,輸送用機器,東証2部,6018
1471,カネミツ,輸送用機器,東証2部,7208
1472,ニッキ,輸送用機器,東証2部,6042
1473,アスカ,輸送用機器,名証2部,7227
1474,ナンシン,輸送用機器,東証JASDAQスタンダード,7399
1475,盟和産業,輸送用機器,東証1部,7284
1476,テイン,輸送用機器,東証JASDAQスタンダード,7217
1477,エイケン工業,輸送用機器,東証JASDAQスタンダード,7265
1478,デイトナ,輸送用機器,東証JASDAQスタンダード,7228
1479,内海造船,輸送用機器,東証2部,7018
1480,尾張精機,輸送用機器,名証2部,7249
1481,ジャパンエンジンコーポレーション,輸送用機器,東証2部,6016
1482,エッチ・ケー・エス,輸送用機器,東証JASDAQスタンダード,7219
1483,小田原機器,輸送用機器,東証JASDAQスタンダード,7314
1484,タツミ,輸送用機器,東証JASDAQスタンダード,7268
1485,桜井製作所,輸送用機器,東証JASDAQスタンダード,7255
1486,イクヨ,輸送用機器,東証2部,7273
1487,リード,輸送用機器,東証2部,6982
1488,HOYA,精密機器,東証1部,7741
1489,テルモ,精密機器,東証1部,4543
1490,オリンパス,精密機器,東証1部,7733
1491,ニコン,精密機器,東証1部,7731
1492,島津製作所,精密機器,東証1部,7701
1493,朝日インテック,精密機器,東証2部,7747
1494,ニプロ,精密機器,東証1部,8086
1495,CYBERDYNE,精密機器,東証マザーズ,7779
1496,シチズン時計,精密機器,東証1部,7762
1497,トプコン,精密機器,東証1部,7732
1498,東京精密,精密機器,東証1部,7729
1499,ナカニシ,精密機器,東証JASDAQスタンダード,7716
1500,セイコーホールディングス,精密機器,東証1部,8050
1501,マニー,精密機器,東証1部,7730
1502,メニコン,精密機器,東証1部,7780
1503,ブイ・テクノロジー,精密機器,東証1部,7717
1504,日機装,精密機器,東証1部,6376
1505,ノーリツ鋼機,精密機器,東証1部,7744
1506,タムロン,精密機器,東証1部,7740
1507,理研計器,精密機器,東証1部,7734
1508,ジャパン・ティッシュ・エンジニアリング,精密機器,東証JASDAQグロース,7774
1509,メディキット,精密機器,東証JASDAQスタンダード,7749
1510,シード,精密機器,東証1部,7743
1511,長野計器,精密機器,東証1部,7715
1512,大研医器,精密機器,東証1部,7775
1513,東京計器,精密機器,東証1部,7721
1514,松風,精密機器,東証1部,7979
1515,ジーエルサイエンス,精密機器,東証2部,7705
1516,愛知時計電機,精密機器,東証1部,7723
1517,リズム時計工業,精密機器,東証1部,7769
1518,川澄化学工業,精密機器,東証2部,7703
1519,エー・アンド・デイ,精密機器,東証1部,7745
1520,スリー・ディー・マトリックス,精密機器,東証JASDAQグロース,7777
1521,国際計測器,精密機器,東証JASDAQスタンダード,7722
1522,JMS,精密機器,東証1部,7702
1523,プレシジョン・システム・サイエンス,精密機器,東証マザーズ,7707
1524,シグマ光機,精密機器,東証JASDAQスタンダード,7713
1525,クリエートメディック,精密機器,東証1部,5187
1526,IMV,精密機器,東証JASDAQスタンダード,7760
1527,インターアクション,精密機器,東証1部,7725
1528,ジェコー,精密機器,東証2部,7768
1529,クボテック,精密機器,東証1部,7709
1530,オーバル,精密機器,東証1部,7727
1531,シンシア,精密機器,東証1部,7782
1532,助川電気工業,精密機器,東証JASDAQスタンダード,7711
1533,セルシード,精密機器,東証JASDAQグロース,7776
1534,岡本硝子,精密機器,東証JASDAQスタンダード,7746
1535,日本精密,精密機器,東証JASDAQスタンダード,7771
1536,平山ホールディングス,精密機器,東証JASDAQスタンダード,7781
1537,東京衡機,精密機器,東証2部,7719
1538,ホロン,精密機器,東証JASDAQスタンダード,7748
1539,任天堂,その他製品,東証1部,7974
1540,バンダイナムコホールディングス,その他製品,東証1部,7832
1541,大日本印刷,その他製品,東証1部,7912
1542,ヤマハ,その他製品,東証1部,7951
1543,凸版印刷,その他製品,東証1部,7911
1544,ピジョン,その他製品,東証1部,7956
1545,アシックス,その他製品,東証1部,7936
1546,コクヨ,その他製品,東証1部,7984
1547,パイロットコーポレーション,その他製品,東証1部,7846
1548,リンテック,その他製品,東証1部,7966
1549,フジシールインターナショナル,その他製品,東証1部,7864
1550,岡村製作所,その他製品,東証1部,7994
1551,NISSHA,その他製品,東証1部,7915
1552,パラマウントベッドホールディングス,その他製品,東証1部,7817
1553,三菱鉛筆,その他製品,東証1部,7976
1554,タカラトミー,その他製品,東証1部,7867
1555,トッパン・フォームズ,その他製品,東証1部,7862
1556,タカラスタンダード,その他製品,東証1部,7981
1557,美津濃,その他製品,東証1部,8022
1558,大建工業,その他製品,東証1部,7905
1559,ヨネックス,その他製品,東証2部,7906
1560,SHOEI,その他製品,東証1部,7839
1561,前田工繊,その他製品,東証1部,7821
1562,プロネクサス,その他製品,東証1部,7893
1563,ダンロップスポーツ,その他製品,東証1部,7825
1564,フランスベッドホールディングス,その他製品,東証1部,7840
1565,ツツミ,その他製品,東証1部,7937
1566,イトーキ,その他製品,東証1部,7972
1567,図書印刷,その他製品,東証1部,7913
1568,アーク,その他製品,東証1部,7873
1569,ニホンフラッシュ,その他製品,東証1部,7820
1570,フルヤ金属,その他製品,東証JASDAQスタンダード,7826
1571,共同印刷,その他製品,東証1部,7914
1572,キングジム,その他製品,東証1部,7962
1573,クリナップ,その他製品,東証1部,7955
1574,萩原工業,その他製品,東証1部,7856
1575,トランザクション,その他製品,東証1部,7818
1576,オリバー,その他製品,名証2部,7959
1577,アートネイチャー,その他製品,東証1部,7823
1578,永大産業,その他製品,東証1部,7822
1579,小松ウオール工業,その他製品,東証1部,7949
1580,グローブライド,その他製品,東証1部,7990
1581,河合楽器製作所,その他製品,東証1部,7952
1582,宝印刷,その他製品,東証1部,7921
1583,ノダ,その他製品,東証2部,7879
1584,ナカバヤシ,その他製品,東証1部,7987
1585,ブロッコリー,その他製品,東証JASDAQスタンダード,2706
1586,スノーピーク,その他製品,東証1部,7816
1587,タカノ,その他製品,東証1部,7885
1588,共立印刷,その他製品,東証1部,7838
1589,サマンサタバサジャパンリミテッド,その他製品,東証マザーズ,7829
1590,中本パックス,その他製品,東証1部,7811
1591,ウッドワン,その他製品,東証1部,7898
1592,コマニー,その他製品,東証2部,7945
1593,幸和製作所,その他製品,東証JASDAQスタンダード,7807
1594,ニッピ,その他製品,東証JASDAQスタンダード,7932
1595,As-meエステール,その他製品,東証1部,7872
1596,興研,その他製品,東証JASDAQスタンダード,7963
1597,クロスフォー,その他製品,東証JASDAQスタンダード,7810
1598,日本創発グループ,その他製品,東証JASDAQスタンダード,7814
1599,廣済堂,その他製品,東証1部,7868
1600,リーガルコーポレーション,その他製品,東証JASDAQスタンダード,7938
1601,ピープル,その他製品,東証JASDAQスタンダード,7865
1602,サンメッセ,その他製品,東証JASDAQスタンダード,7883
1603,兼松サステック,その他製品,東証1部,7961
1604,重松製作所,その他製品,東証JASDAQスタンダード,7980
1605,光村印刷,その他製品,東証1部,7916
1606,壽屋,その他製品,東証JASDAQスタンダード,7809
1607,セキ,その他製品,東証JASDAQスタンダード,7857
1608,遠藤製作所,その他製品,東証JASDAQスタンダード,7841
1609,桑山,その他製品,東証JASDAQスタンダード,7889
1610,竹田印刷,その他製品,名証2部,7875
1611,ミロク,その他製品,東証2部,7983
1612,アイフィスジャパン,その他製品,東証1部,7833
1613,南海プライウッド,その他製品,東証2部,7887
1614,菊水化学工業,その他製品,東証2部,7953
1615,ソノコム,その他製品,東証JASDAQスタンダード,7902
1616,SHO-BI,その他製品,東証1部,7819
1617,東京ボード工業,その他製品,東証2部,7815
1618,ホクシン,その他製品,東証1部,7897
1619,アールシーコア,その他製品,東証JASDAQスタンダード,7837
1620,ウイルコホールディングス,その他製品,東証2部,7831
1621,グラファイトデザイン,その他製品,東証JASDAQスタンダード,7847
1622,野崎印刷紙業,その他製品,東証2部,7919
1623,トーイン,その他製品,東証JASDAQスタンダード,7923
1624,クレステック,その他製品,東証JASDAQスタンダード,7812
1625,リヒトラブ,その他製品,東証2部,7975
1626,日本アイ・エス・ケイ,その他製品,東証JASDAQスタンダード,7986
1627,三光産業,その他製品,東証JASDAQスタンダード,7922
1628,フジコピアン,その他製品,東証2部,7957
1629,マルマン,その他製品,東証JASDAQスタンダード,7834
1630,アビックス,その他製品,東証JASDAQスタンダード,7836
1631,シー・エス・ランバー,その他製品,東証JASDAQスタンダード,7808
1632,セブン工業,その他製品,東証2部,7896
1633,セーラー万年筆,その他製品,東証2部,7992
1634,プラッツ,その他製品,東証マザーズ,7813
1635,福島印刷,その他製品,名証2部,7870
1636,くろがね工作所,その他製品,東証2部,7997
1637,総合商研,その他製品,東証JASDAQスタンダード,7850
1638,光陽社,その他製品,東証2部,7946
1639,カワセコンピュータサプライ,その他製品,東証2部,7851
1640,浅香工業,その他製品,東証2部,5962
1641,アルメディオ,その他製品,東証2部,7859
1642,オービス,その他製品,東証JASDAQスタンダード,7827
1643,研創,その他製品,東証JASDAQスタンダード,7939
1644,平賀,その他製品,東証JASDAQスタンダード,7863
1645,カーディナル,その他製品,東証JASDAQグロース,7855
1646,マツモト,その他製品,東証JASDAQスタンダード,7901
1647,日本フォームサービス,その他製品,東証JASDAQスタンダード,7869
1648,光・彩,その他製品,東証JASDAQスタンダード,7878
1649,関西電力,電気・ガス,東証1部,9503
1650,東京瓦斯,電気・ガス,東証1部,9531
1651,中部電力,電気・ガス,東証1部,9502
1652,大阪瓦斯,電気・ガス,東証1部,9532
1653,東北電力,電気・ガス,東証1部,9506
1654,東京電力ホールディングス,電気・ガス,東証1部,9501
1655,電源開発,電気・ガス,東証1部,9513
1656,九州電力,電気・ガス,東証1部,9508
1657,中国電力,電気・ガス,東証1部,9504
1658,東邦瓦斯,電気・ガス,東証1部,9533
1659,四国電力,電気・ガス,東証1部,9507
1660,北陸電力,電気・ガス,東証1部,9505
1661,北海道電力,電気・ガス,東証1部,9509
1662,沖縄電力,電気・ガス,東証1部,9511
1663,西部瓦斯,電気・ガス,東証1部,9536
1664,メタウォーター,電気・ガス,東証1部,9551
1665,静岡ガス,電気・ガス,東証1部,9543
1666,イーレックス,電気・ガス,東証1部,9517
1667,京葉瓦斯,電気・ガス,東証2部,9539
1668,北海道瓦斯,電気・ガス,東証1部,9534
1669,エフオン,電気・ガス,東証1部,9514
1670,広島ガス,電気・ガス,東証1部,9535
1671,レノバ,電気・ガス,東証マザーズ,9519
